,weapon_type,officer_id,officer_race,subject_perceived_race,initial_call_type,final_call_type,call_type,precinct,sector,beat,incident_year,incident_month,officer_age,12am_6am,7am_12pm,1pm_6pm,7pm_11pm,officer_gender__M,subject_perceived_gender__M,subject_perceived_gender__Unable to Determine,arrest_flag__Y,frisk_flag__Y,dif_race__Y,dif_gender__Y,repeat_offenders__Y,subject_age_group__1_17,subject_age_group__26_35,subject_age_group__36_45,subject_age_group__46_55,subject_age_group__56_up,subject_age_group__Unknown,field_contact__y,offense_report__y
41641,3,711,7,6,48,42,0,6,25,73,0,12,19,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41642,3,711,7,1,20,14,0,6,15,45,0,12,19,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41643,3,581,7,7,14,48,0,1,31,93,0,12,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41644,3,694,7,7,17,14,0,6,25,73,0,12,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41645,3,705,7,1,48,14,0,2,23,67,0,12,9,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41646,3,505,7,0,55,42,0,6,5,15,0,12,6,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41647,3,648,7,7,17,42,0,6,15,45,0,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41648,3,648,7,7,17,42,0,6,15,45,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41649,3,574,3,7,147,83,0,1,31,91,0,12,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41650,3,177,7,7,17,14,0,1,31,95,0,12,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41660,3,648,7,1,132,15,0,5,32,96,1,1,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
41671,3,658,3,1,135,113,3,0,11,35,1,1,7,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41795,3,687,2,1,123,88,0,6,19,59,1,1,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41797,3,353,7,1,17,14,0,6,15,45,1,1,19,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
41798,3,716,7,7,147,83,0,1,13,37,1,1,21,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41799,3,299,7,7,153,42,0,1,17,51,1,1,18,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41800,3,533,3,5,147,42,0,2,27,79,1,1,11,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41801,3,603,7,1,64,93,0,0,7,23,1,1,8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41802,3,713,2,1,48,47,0,2,29,89,1,1,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41803,3,323,7,1,64,114,0,6,19,59,1,1,13,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41804,3,733,7,7,136,42,2,1,13,37,1,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41805,3,301,7,7,135,93,0,2,23,67,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41806,3,302,7,7,135,93,1,6,5,13,1,1,26,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41808,3,490,7,1,136,113,2,6,19,55,1,1,12,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41809,3,126,7,7,48,42,0,1,1,5,1,1,30,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41810,3,483,7,1,123,87,0,6,15,45,1,1,15,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41811,3,56,7,7,135,90,0,1,1,1,1,2,31,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41812,3,602,7,1,48,38,0,6,19,57,1,2,6,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41813,3,582,7,7,11,14,3,2,27,79,1,2,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41814,3,516,7,7,147,83,0,6,5,15,1,2,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41816,3,135,7,7,35,93,0,1,21,65,1,2,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41817,2,648,7,1,17,14,0,6,19,59,1,2,3,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
41818,3,706,7,7,48,83,0,1,17,49,1,2,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41819,3,56,7,7,69,42,0,1,1,1,1,2,31,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41820,3,432,7,1,123,87,0,2,27,81,1,2,14,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41821,3,575,7,7,15,47,0,6,19,55,1,2,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41822,3,584,7,1,127,99,0,6,25,77,1,2,10,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41823,3,734,7,5,137,93,0,6,5,15,1,2,11,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41824,3,711,7,2,48,14,0,1,21,63,1,2,20,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41825,3,400,7,1,139,12,0,1,21,61,1,2,16,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41826,3,505,7,7,17,14,0,6,5,15,1,2,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41827,3,505,7,1,125,114,0,6,5,17,1,2,7,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41828,3,305,7,7,158,68,2,4,34,100,1,3,16,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41829,3,305,7,7,158,68,2,4,34,100,1,3,16,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41830,3,398,7,1,162,14,0,1,1,3,1,3,19,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41831,3,686,3,7,77,90,3,1,13,37,1,3,7,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41832,3,554,7,1,147,83,3,2,27,83,1,3,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41833,3,135,7,7,48,83,3,1,13,39,1,3,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41834,3,674,7,7,137,95,3,6,15,45,1,3,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41835,3,413,7,7,61,94,2,1,21,63,1,3,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41836,3,177,7,7,147,83,3,1,17,49,1,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41837,3,664,7,7,38,14,3,1,1,1,1,3,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41838,1,572,7,7,57,38,3,6,19,57,1,3,18,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41839,3,292,7,7,162,42,3,2,23,69,1,3,24,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41840,3,356,7,7,162,116,3,0,7,23,1,3,11,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41841,3,524,7,1,55,38,2,6,15,47,1,3,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41842,3,505,7,1,55,80,0,6,25,75,1,3,7,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41843,3,126,7,2,20,14,3,1,21,65,1,4,30,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41844,3,596,3,1,125,90,0,6,15,43,1,4,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41845,2,571,7,7,15,47,0,1,31,95,1,4,5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41846,3,607,7,7,143,94,3,6,25,75,1,4,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41847,3,529,7,1,136,104,2,0,7,21,1,4,18,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41849,3,774,7,7,137,42,0,1,13,37,1,4,24,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41850,3,682,3,1,27,24,2,6,14,44,1,4,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41851,3,572,7,7,139,42,0,6,19,55,1,4,18,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41852,3,713,2,7,95,83,0,6,25,77,1,4,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41853,3,674,7,7,135,12,0,6,25,77,1,4,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41854,3,589,7,7,48,14,0,1,1,1,1,5,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41855,3,516,7,7,95,83,0,6,5,13,1,5,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41856,3,99,7,7,136,70,2,1,31,91,1,5,28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41857,3,529,7,7,15,124,0,0,11,31,1,5,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41860,3,596,3,4,57,38,2,6,19,59,1,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41861,3,99,7,7,90,83,0,1,17,53,1,5,28,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41862,2,505,7,7,135,93,0,6,5,15,1,5,7,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
41863,3,209,7,3,136,183,2,6,25,75,1,5,24,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41864,3,602,7,7,48,83,0,6,5,13,1,5,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41865,3,533,3,7,14,44,0,2,23,69,1,5,11,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41866,3,602,7,7,17,14,0,6,19,55,1,5,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41867,3,92,1,5,137,98,0,4,9,29,1,5,30,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
41868,2,596,3,0,108,34,3,6,19,57,1,5,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41869,3,454,0,1,147,83,0,5,32,96,1,5,11,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41870,3,604,7,7,17,42,0,1,1,1,1,5,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41871,3,170,7,1,136,113,2,1,1,1,1,5,33,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41872,3,501,7,5,95,113,2,1,13,41,1,5,13,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41873,3,745,7,7,61,116,0,6,5,15,1,5,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41874,3,533,3,1,147,83,3,2,23,71,1,5,11,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41875,3,573,7,2,78,83,2,2,27,81,1,5,24,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41876,3,573,7,2,78,83,2,2,27,81,1,5,24,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41877,3,447,7,7,135,93,0,6,19,59,1,5,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41878,2,560,7,5,48,42,0,2,27,79,1,5,16,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
41879,3,671,6,7,20,12,0,2,27,79,1,6,5,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41880,3,400,7,7,17,83,0,1,21,65,1,6,16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41881,3,368,7,1,48,88,0,1,21,65,1,6,17,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41882,3,596,3,4,55,83,0,6,19,55,1,6,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41883,3,648,7,1,156,113,2,6,15,45,1,6,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41885,1,472,7,1,145,12,0,2,29,89,1,6,9,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41887,3,247,1,7,95,83,0,1,17,49,1,6,25,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41888,3,149,7,0,103,95,2,6,19,55,1,6,27,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41889,3,183,7,7,136,113,2,1,21,63,1,6,26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41890,3,633,7,7,17,14,0,6,15,43,1,6,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41891,3,477,7,7,147,83,3,1,17,53,1,6,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41892,3,60,1,7,84,106,0,0,3,9,1,6,30,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41893,1,642,7,1,128,115,0,6,15,43,1,6,11,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41894,3,453,2,7,162,93,0,4,34,102,1,6,14,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
41895,3,645,0,1,147,83,0,0,3,11,1,6,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41896,3,398,7,7,136,93,2,1,1,3,1,7,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41897,3,759,7,7,147,93,2,1,1,3,1,7,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41898,3,715,7,7,17,38,0,6,15,47,1,7,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41899,3,596,3,2,17,14,0,6,19,55,1,7,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41900,3,540,7,7,48,42,0,2,23,67,1,7,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41901,3,645,0,7,137,94,2,6,15,47,1,7,8,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41902,3,600,7,7,35,26,0,0,3,7,1,7,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41903,3,571,7,4,17,12,0,1,13,39,1,7,5,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41904,3,462,2,1,139,44,0,2,27,81,1,7,17,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
41905,3,472,7,1,127,83,0,2,27,81,1,7,9,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41906,3,632,7,7,17,14,0,6,25,75,1,7,14,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41907,3,798,7,1,127,99,0,2,29,89,1,8,14,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41908,3,554,7,4,17,14,0,2,27,83,1,8,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41909,3,653,7,1,123,87,0,1,13,37,1,8,15,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41910,3,544,7,7,17,42,0,6,15,43,1,8,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41911,3,600,7,1,135,83,0,0,3,7,1,8,4,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41912,3,572,7,7,157,114,2,6,19,59,1,8,18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41913,3,554,7,4,139,93,0,2,27,83,1,8,14,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41914,3,640,7,7,123,87,3,0,7,19,1,8,5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41915,3,656,7,1,55,42,0,6,19,57,1,8,14,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41916,3,495,2,7,136,14,2,6,19,59,1,8,10,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41917,3,709,3,7,48,12,2,6,19,59,1,8,19,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41918,3,472,7,1,135,98,0,2,27,81,1,8,9,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41919,3,602,7,7,138,95,3,6,19,55,1,8,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41920,3,652,6,7,84,106,0,1,13,37,1,9,14,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41921,3,648,7,1,136,114,2,6,15,47,1,9,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41922,3,331,7,7,137,94,0,2,29,87,1,9,15,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41923,3,571,7,4,84,104,0,1,13,37,1,9,5,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41924,3,673,1,1,90,65,2,6,14,46,1,9,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41925,3,778,7,7,17,14,0,2,23,69,1,9,12,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41926,3,305,7,1,90,70,2,2,23,67,1,9,16,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41928,3,305,7,1,90,70,2,2,23,67,1,9,16,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41929,3,221,7,7,95,64,2,4,9,27,1,9,29,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41930,3,221,7,7,95,64,2,4,9,27,1,9,29,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41931,3,373,7,7,35,27,0,1,31,91,1,9,9,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41932,3,532,7,7,48,34,0,6,5,13,1,9,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41933,3,95,7,7,17,14,0,1,13,37,1,9,26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41934,3,494,2,7,135,93,3,4,34,102,1,9,27,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41936,3,606,7,1,17,14,3,6,19,57,1,9,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41937,3,463,7,1,135,93,0,0,11,33,1,9,15,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41939,3,391,2,5,90,68,2,5,32,96,1,9,15,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
41940,3,398,7,7,61,94,3,1,1,3,1,9,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41941,3,648,7,0,37,8,0,6,19,59,1,9,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41942,3,182,7,7,48,34,0,4,34,100,1,9,19,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41943,3,739,3,7,20,47,0,1,21,61,1,10,8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41944,3,641,7,0,127,99,3,6,19,59,1,10,10,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41945,3,596,3,5,48,83,0,6,5,17,1,10,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41946,3,400,7,7,136,93,2,1,21,65,1,10,16,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41947,2,505,7,1,17,14,0,6,5,17,1,10,7,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41948,3,505,7,7,17,14,0,6,5,17,1,10,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41949,3,790,7,1,136,114,2,1,1,1,1,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41950,3,627,5,7,15,47,0,0,11,35,1,10,4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41951,3,572,7,7,48,42,0,6,19,55,1,10,18,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41952,3,663,7,7,135,98,0,1,17,51,1,10,12,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41953,3,697,5,7,15,47,3,2,23,69,1,10,17,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41954,3,809,7,7,135,93,0,1,13,39,1,10,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
41955,3,587,7,7,137,83,2,4,9,27,1,10,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41956,3,637,0,1,137,99,0,6,19,59,1,10,9,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41957,3,596,3,4,17,14,0,6,19,57,1,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41958,3,781,7,7,147,34,0,6,5,17,1,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41959,3,413,7,7,17,14,0,1,1,3,1,10,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41960,3,392,5,7,17,42,0,2,23,71,1,10,13,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41961,3,790,7,7,48,42,0,1,1,5,1,10,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41962,3,501,7,7,35,83,0,1,31,91,1,11,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41963,2,779,7,4,20,14,0,6,14,46,1,11,11,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41964,3,663,7,7,27,21,0,1,17,51,1,11,12,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41965,3,674,7,1,55,44,0,6,15,45,1,11,9,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41966,3,674,7,1,48,42,0,6,15,47,1,11,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41967,3,648,7,7,156,113,2,6,15,43,1,11,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41968,3,309,7,7,137,95,0,1,17,51,1,11,16,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41969,3,289,7,7,136,112,2,1,21,65,1,12,15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41970,3,538,7,7,15,47,0,1,21,61,1,12,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41971,3,753,2,7,147,83,0,1,13,37,1,12,20,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41972,3,4,7,1,20,42,2,6,15,43,1,12,34,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41973,3,501,7,7,135,34,0,1,31,91,1,12,13,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41974,2,713,2,7,56,38,0,0,7,21,1,12,8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41975,3,608,3,7,90,70,2,6,5,17,1,12,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41976,3,641,7,4,127,99,0,6,19,59,1,12,10,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41979,2,755,1,7,17,14,0,0,7,23,1,12,7,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41981,3,616,7,7,136,93,2,6,19,57,1,12,16,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
42024,3,196,0,7,137,93,0,1,21,61,2,1,32,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42104,3,647,7,7,110,84,2,1,1,5,2,1,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42105,3,309,7,7,147,83,0,1,17,51,2,1,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42106,3,730,7,1,147,70,0,4,9,27,2,1,11,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42107,3,379,7,7,136,70,2,1,21,63,2,1,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
42108,3,704,7,7,13,8,0,5,32,96,2,1,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42109,3,636,7,1,90,114,0,0,7,23,2,1,9,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42110,3,811,7,7,48,42,0,1,1,3,2,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42111,3,597,7,1,20,83,2,2,29,89,2,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
42112,1,249,2,1,162,10,0,2,23,67,2,1,25,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
42113,3,674,7,1,139,12,0,6,15,43,2,1,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42114,3,665,7,1,56,38,0,0,3,11,2,1,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42115,3,807,7,1,147,83,0,2,29,89,2,1,7,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
42117,3,648,7,7,135,113,2,6,15,43,2,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
